,VITRY:PM10,VITRY:PM25,VITRY:NO2,VITRY:SO2,VITRY:NO,VITRY:NOX,VITRY:O3,OBJECTID
,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,0
,VITRY,VITRY,VITRY,VITRY,VITRY,VITRY,VITRY,1
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,dioxyde de soufre,monoxyde d azote,oxydes d azote,ozone,2
,PM10,PM25,NO2,SO2,NO,NOX,O3,3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,4
2021/06/25 08:00:00+00,26.300000,14.900000,34,3.700000,6.400000,43.700000,48.100000,4212
2021/06/25 09:00:00+00,33,11.300000,20.500000,3,4.300000,27.100000,68.700000,4213
2021/06/25 10:00:00+00,25.400000,17.700000,12.300000,2.700000,2.200000,15.700000,87.600000,4214
2021/06/25 11:00:00+00,23.900000,11.500000,11.400000,2.300000,2.700000,15.500000,85.500000,4215
2021/06/25 12:00:00+00,14.900000,8.200000,,1.900000,,,78.300000,4216
2021/06/25 13:00:00+00,10.300000,5.900000,8.400000,1.200000,2.400000,12.300000,57,4217
2021/06/25 14:00:00+00,15.900000,5.300000,11.500000,0.800000,1.600000,14,47.800000,4218
2021/06/25 15:00:00+00,9.400000,2.700000,10.900000,0.800000,3.800000,16.700000,35.400000,4219
2021/06/25 16:00:00+00,5.600000,0.200000,16.100000,0.800000,3,20.600000,27.900000,4220
2021/06/25 17:00:00+00,4.500000,0.600000,20.200000,0.300000,5.200000,28.200000,22.200000,4221
2021/06/25 18:00:00+00,4.900000,4.700000,21.200000,0.700000,3.300000,26.300000,20.600000,4222
2021/06/25 19:00:00+00,9.900000,4.700000,27,0.500000,8.800000,40.600000,10.600000,4223
2021/06/25 20:00:00+00,10.600000,4.900000,25.300000,0.800000,4.800000,32.700000,16.300000,4224
2021/06/25 21:00:00+00,11.100000,4.400000,19,0.500000,0.800000,20.400000,28.800000,4225
2021/06/25 22:00:00+00,6.500000,6.600000,15.800000,0.600000,0.300000,16.400000,34.100000,4226
2021/06/25 23:00:00+00,7.400000,5,15.700000,0.600000,0.100000,15.300000,29.500000,4227
2021/06/26 00:00:00+00,5.300000,6.100000,19.200000,0.700000,0.900000,20.100000,25.300000,4228
2021/06/26 01:00:00+00,22.300000,8.800000,19.300000,0,0,18.500000,23.200000,4229
2021/06/26 02:00:00+00,10.600000,4.700000,25.600000,0,0,25.100000,14.300000,4230
2021/06/26 03:00:00+00,8.900000,2.500000,18.300000,0,0,17.500000,20.700000,4231
2021/06/26 04:00:00+00,7,6.200000,18.800000,0,0.100000,18.700000,18,4232
2021/06/26 05:00:00+00,5.400000,8.400000,16,0,0.200000,16.400000,20,4233
2021/06/26 06:00:00+00,8.300000,7.400000,14.400000,0,0.500000,15.100000,26.700000,4234
2021/06/26 07:00:00+00,6.200000,5.900000,15.500000,0,1.200000,17.300000,26.400000,4235
2021/06/26 08:00:00+00,3.700000,3.200000,18.700000,0,2,21.800000,24.800000,4236
2021/06/26 09:00:00+00,3.100000,0.900000,17.900000,0,3.500000,23.300000,27.800000,4237
2021/06/26 10:00:00+00,11.400000,6.600000,15.400000,0,4.600000,22.500000,41.600000,4238
2021/06/26 11:00:00+00,21.400000,6.400000,13.400000,0,2.500000,17.300000,56.300000,4239
2021/06/26 12:00:00+00,13.600000,5.900000,11.200000,0,1.100000,12.800000,62.400000,4240
2021/06/26 13:00:00+00,7.700000,4.400000,14.500000,0,2.600000,18.400000,65.400000,4241
2021/06/26 14:00:00+00,10.100000,6,16,0,2.700000,20.300000,65.300000,4242
2021/06/26 15:00:00+00,15,8.600000,14,0,2.500000,17.800000,65.500000,4243
2021/06/26 16:00:00+00,10.100000,6.200000,12,0,1,13.500000,70.300000,4244
2021/06/26 17:00:00+00,13.300000,8.900000,11.900000,0,0.600000,12.900000,67.200000,4245
2021/06/26 18:00:00+00,12.700000,9.300000,17.500000,0,0.800000,18.800000,55.800000,4246
2021/06/26 19:00:00+00,12.800000,9.400000,16.800000,0,0.200000,16.900000,52.700000,4247
2021/06/26 20:00:00+00,15.700000,6.600000,17.500000,0,0,17.400000,42.200000,4248
2021/06/26 21:00:00+00,19.900000,8.300000,15.800000,0,0.100000,15.600000,37.200000,4249
2021/06/26 22:00:00+00,16.600000,12.500000,17,0.100000,0.100000,17.100000,33.900000,4250
2021/06/26 23:00:00+00,15.800000,7.700000,17.800000,0.100000,0.100000,17.800000,34.100000,4251
2021/06/27 00:00:00+00,11.300000,8,10.400000,0,0,9.500000,45.200000,4252
2021/06/27 01:00:00+00,15.100000,8.100000,9,0,0,7.900000,47.200000,4253
2021/06/27 02:00:00+00,11.400000,8.400000,13.900000,0,0.100000,13.400000,33.800000,4254
2021/06/27 03:00:00+00,13.300000,11.600000,12.300000,0,0,11.700000,38.200000,4255
2021/06/27 04:00:00+00,14.500000,11.900000,9.900000,0,0,8.900000,34.800000,4256
2021/06/27 05:00:00+00,12.400000,9.400000,10.400000,0,0,9.800000,29.500000,4257
2021/06/27 06:00:00+00,11.200000,14.200000,14.300000,0,0.100000,14.500000,26.900000,4258
2021/06/27 07:00:00+00,15.400000,10.200000,13.100000,0,1,14.600000,29.700000,4259
2021/06/27 08:00:00+00,12.400000,9.600000,10.200000,0,0.900000,11.500000,37.900000,4260
2021/06/27 09:00:00+00,18.900000,8.200000,14.700000,0,2.600000,18.700000,35.300000,4261
2021/06/27 10:00:00+00,15.600000,9.200000,13,0,2.700000,17.100000,33.200000,4262
2021/06/27 11:00:00+00,19.200000,7.700000,17.400000,0,3.300000,22.500000,37.200000,4263
2021/06/27 12:00:00+00,16.500000,4.700000,9,0,1,10.500000,56.900000,4264
2021/06/27 13:00:00+00,10,7.500000,9.500000,0,1.100000,11.100000,66.300000,4265
2021/06/27 14:00:00+00,8.500000,5.900000,9.100000,0,1.300000,11.100000,73.400000,4266
2021/06/27 15:00:00+00,9.700000,7.600000,5.400000,0,0.100000,5.300000,80.200000,4267
2021/06/27 16:00:00+00,10.500000,5.700000,4.800000,0,0.100000,4.800000,78.800000,4268
2021/06/27 17:00:00+00,9.700000,6.100000,8.200000,0,0.400000,8.800000,76.500000,4269
2021/06/27 18:00:00+00,7.900000,5.700000,7.300000,0,0.100000,7.500000,74.100000,4270
2021/06/27 19:00:00+00,6.400000,5.400000,6.800000,0,0,6.300000,76.500000,4271
2021/06/27 20:00:00+00,5.800000,3.700000,6.800000,0,0,5.800000,70.300000,4272
2021/06/27 21:00:00+00,7.300000,4.300000,15.300000,0,0,14.800000,56.300000,4273
2021/06/27 22:00:00+00,9.300000,5.700000,21.500000,0,0.500000,22.200000,40,4274
2021/06/27 23:00:00+00,11.100000,4.900000,11.500000,0,0,11.300000,42.300000,4275
2021/06/28 00:00:00+00,6.600000,3.800000,9.100000,0,0.100000,8.600000,41.400000,4276
2021/06/28 01:00:00+00,20.400000,4.800000,10.600000,0.700000,0,9.700000,37.500000,4277
2021/06/28 02:00:00+00,7.700000,3.800000,14.600000,0.500000,0,13.800000,30.800000,4278
2021/06/28 03:00:00+00,9.200000,0.500000,11.200000,0.800000,0,10.300000,34.500000,4279
2021/06/28 04:00:00+00,10.800000,0.500000,18.600000,0.700000,0.300000,18.700000,19.500000,4280
2021/06/28 05:00:00+00,16.800000,3.300000,20.600000,0.700000,0.900000,22,13.200000,4281
2021/06/28 06:00:00+00,16.300000,3.100000,22.800000,0.900000,5.700000,31.500000,8.200000,4282
2021/06/28 07:00:00+00,22.300000,2.600000,26.600000,0.800000,12.700000,46,5.500000,4283
2021/06/28 08:00:00+00,22.600000,7.100000,19.400000,1,17.700000,46.500000,16.200000,4284
2021/06/28 09:00:00+00,8.300000,4.500000,16.300000,1.300000,8.900000,29.800000,36.800000,4285
2021/06/28 10:00:00+00,14.800000,10,8.400000,1.500000,1.600000,10.700000,57.800000,4286
2021/06/28 11:00:00+00,12.900000,6,9.900000,1.300000,1.500000,12.200000,60.800000,4287
2021/06/28 12:00:00+00,14,4.300000,5.300000,1.300000,0.300000,5.700000,70.600000,4288
2021/06/28 13:00:00+00,10.300000,3.300000,4.100000,1,0.200000,4.400000,74.200000,4289
2021/06/28 14:00:00+00,11.400000,3.400000,3.400000,1.100000,0.100000,3.400000,79.200000,4290
2021/06/28 15:00:00+00,11.400000,5.200000,6.100000,0.800000,0.500000,6.900000,76.200000,4291
2021/06/28 16:00:00+00,9.500000,7.200000,7.600000,1.200000,0.400000,8.200000,71.400000,4292
2021/06/28 17:00:00+00,,,8.800000,1.200000,0.700000,9.800000,64,4293
2021/06/28 18:00:00+00,4.500000,2.900000,11.100000,1.100000,0.200000,11.200000,60.700000,4294
2021/06/28 19:00:00+00,19,4.700000,10.500000,0.800000,0.200000,10.800000,58.400000,4295
2021/06/28 20:00:00+00,15.300000,6.100000,11.100000,0.700000,0.200000,11.200000,52.100000,4296
2021/06/28 21:00:00+00,14.300000,6.100000,15.200000,1.300000,0,14.400000,50.800000,4297
2021/06/28 22:00:00+00,8.600000,4.600000,7.700000,1.300000,0,7.100000,66.200000,4298
2021/06/28 23:00:00+00,5.100000,4.700000,9.900000,1.100000,0,9.200000,57.900000,4299
2021/06/29 00:00:00+00,5.700000,5.400000,12.800000,1.300000,0,11.800000,48.200000,4300
2021/06/29 01:00:00+00,10.800000,2.500000,12.800000,0.400000,0,11.800000,40.400000,4301
2021/06/29 02:00:00+00,10.700000,6.800000,24.200000,0.300000,0,23.600000,19.700000,4302
2021/06/29 03:00:00+00,11.200000,6.100000,21.300000,0.400000,0.200000,21.100000,19.600000,4303
2021/06/29 04:00:00+00,14.700000,3.600000,24.100000,0.300000,0.200000,24.100000,19.700000,4304
2021/06/29 05:00:00+00,12,3.700000,28.700000,0.500000,2,31.800000,17,4305
2021/06/29 06:00:00+00,16.300000,7.300000,30.800000,0.600000,8,43,11.500000,4306
2021/06/29 07:00:00+00,13.600000,7.100000,39.700000,0.700000,17.700000,66.800000,9,4307
2021/06/29 08:00:00+00,8.600000,4.900000,33.600000,0.500000,12.100000,52.200000,22.900000,4308
2021/06/29 09:00:00+00,9.300000,7.700000,27,0.300000,9.600000,41.800000,38.100000,4309
2021/06/29 10:00:00+00,8,6.800000,14.500000,0.500000,3.800000,20.400000,55.900000,4310
2021/06/29 11:00:00+00,5.300000,5.200000,11.700000,0.700000,3.200000,16.600000,65.600000,4311
2021/06/29 12:00:00+00,5.300000,3.600000,8.500000,0.700000,1.700000,11.100000,72.800000,4312
2021/06/29 13:00:00+00,8.200000,1.900000,12.300000,0.700000,2,15.300000,73.800000,4313
2021/06/29 14:00:00+00,6.100000,1.400000,11.400000,0.800000,1.100000,13,77.600000,4314
2021/06/29 15:00:00+00,12,4.900000,20,0.800000,3,24.600000,68,4315
2021/06/29 16:00:00+00,11.100000,6.700000,27.800000,0.800000,4.400000,34.500000,56.300000,4316
2021/06/29 17:00:00+00,10,6.800000,32.100000,0.300000,4,38.300000,42.300000,4317
2021/06/29 18:00:00+00,11.200000,5.900000,26.900000,0.400000,3.200000,31.800000,52.800000,4318
2021/06/29 19:00:00+00,9.200000,8.500000,21.500000,0.500000,2.200000,24.900000,62.200000,4319
2021/06/29 20:00:00+00,,,16.400000,0.400000,0.700000,17.400000,62.200000,4320
2021/06/29 21:00:00+00,,,18.500000,0.300000,0.400000,19.100000,58.500000,4321
2021/06/29 22:00:00+00,7.300000,6.500000,13.700000,0.400000,0,13.400000,60.100000,4322
2021/06/29 23:00:00+00,9.200000,7.800000,12.300000,0.300000,0.100000,12.100000,54.800000,4323
2021/06/30 00:00:00+00,8.600000,5,8.900000,0.200000,0,8.100000,45.200000,4324
2021/06/30 01:00:00+00,17,4.400000,5.800000,1.100000,0,5,44.900000,4325
2021/06/30 02:00:00+00,,,4.200000,0.900000,0,3.300000,43.500000,4326
2021/06/30 03:00:00+00,,,5.900000,0.900000,0,5.100000,41.100000,4327
2021/06/30 04:00:00+00,12.600000,6.400000,7.200000,0.800000,0.200000,7,41.400000,4328
2021/06/30 05:00:00+00,11.500000,5.700000,14.600000,1.200000,2,17.700000,34.400000,4329
2021/06/30 06:00:00+00,10,6,18.800000,0.800000,2.100000,22,31.300000,4330
2021/06/30 07:00:00+00,12,4,24.900000,1.200000,3.900000,30.900000,27.600000,4331
2021/06/30 08:00:00+00,6.900000,5,28.500000,0.800000,7.800000,40.500000,23.600000,4332
2021/06/30 09:00:00+00,13.300000,5.100000,22.400000,0.800000,8.900000,36,29.400000,4333
2021/06/30 10:00:00+00,13.600000,4.800000,17.500000,1,7.300000,28.700000,39.400000,4334
2021/06/30 11:00:00+00,16.100000,8.500000,12.400000,1.100000,4.500000,19.500000,44,4335
2021/06/30 12:00:00+00,13.700000,10.400000,9.700000,1.200000,3,14.300000,48.700000,4336
2021/06/30 13:00:00+00,16.200000,9.400000,11.900000,1.400000,2.800000,16.100000,53.600000,4337
2021/06/30 14:00:00+00,16.200000,8.300000,10.600000,1.400000,2.800000,14.900000,58.800000,4338
2021/06/30 15:00:00+00,14.100000,5.200000,14.900000,1.500000,1.900000,17.800000,55.700000,4339
2021/06/30 16:00:00+00,22.300000,10.600000,15.200000,1.300000,3.700000,20.800000,50.800000,4340
2021/06/30 17:00:00+00,12.200000,11.600000,14.800000,1.300000,2.800000,19.200000,50.300000,4341
2021/06/30 18:00:00+00,13,10.100000,16,1.300000,2.600000,20,48.100000,4342
2021/06/30 19:00:00+00,13.200000,10.600000,15,1.100000,1.300000,17.100000,49.500000,4343
2021/06/30 20:00:00+00,,,15.300000,1.300000,0.300000,15.700000,47.600000,4344
2021/06/30 21:00:00+00,12.900000,11.400000,19.500000,1.400000,1.200000,21.400000,43.900000,4345
2021/06/30 22:00:00+00,12.600000,8.300000,23.100000,1.200000,0.500000,23.900000,30.600000,4346
2021/06/30 23:00:00+00,12.400000,7.200000,16.100000,1.300000,0.400000,16.600000,42.900000,4347
2021/07/01 00:00:00+00,14.100000,8,14.200000,1.200000,0.600000,14.500000,44.800000,4348
2021/07/01 01:00:00+00,9.800000,8.800000,9.200000,0.900000,0,8.400000,46.900000,4349
2021/07/01 02:00:00+00,13,5.800000,7.800000,1,0,6.900000,48.900000,4350
2021/07/01 03:00:00+00,11,4.700000,9.600000,1.200000,0,8.600000,43,4351
2021/07/01 04:00:00+00,14.100000,7.900000,21,1.200000,3,25.400000,25.200000,4352
2021/07/01 05:00:00+00,19.600000,9.100000,30.600000,0.900000,9.300000,44.800000,12.800000,4353
2021/07/01 06:00:00+00,15.400000,8.500000,35.100000,1.100000,17.300000,61.700000,14.200000,4354
2021/07/01 07:00:00+00,15.400000,8.400000,25.300000,1.200000,10.700000,41.700000,37,4355
2021/07/01 08:00:00+00,13,6.200000,16.800000,1.700000,5,24.400000,57.200000,4356
2021/07/01 09:00:00+00,16.200000,6,12.600000,3.400000,3,17.200000,69.800000,4357
2021/07/01 10:00:00+00,18.400000,9.800000,12.400000,2.800000,2.400000,16.100000,73.500000,4358
2021/07/01 11:00:00+00,14.100000,12.900000,12.300000,2.300000,2.200000,15.600000,74.700000,4359
2021/07/01 12:00:00+00,19.300000,10.400000,12.100000,1.800000,1.900000,15,80.400000,4360
2021/07/01 13:00:00+00,19.600000,11.600000,12.400000,1.200000,1.800000,15.200000,81.700000,4361
2021/07/01 14:00:00+00,27.800000,7,10.500000,1,1.300000,12.500000,88,4362
2021/07/01 15:00:00+00,24.700000,9.900000,10.300000,1,2.600000,14.300000,88,4363
2021/07/01 16:00:00+00,17.800000,11.400000,11,0.700000,1.800000,13.800000,89.200000,4364
2021/07/01 17:00:00+00,18.500000,8.900000,17.200000,0.900000,1.600000,19.500000,90,4365
2021/07/01 18:00:00+00,22.100000,11.200000,19,1.200000,1.200000,20.900000,86.300000,4366
2021/07/01 19:00:00+00,17.100000,11.200000,15.500000,0.700000,0.400000,16.100000,82.900000,4367
2021/07/01 20:00:00+00,21.800000,15,15.900000,1.100000,0.100000,15.700000,82.600000,4368
2021/07/01 21:00:00+00,20.800000,14.600000,27.200000,0.800000,0.100000,26.900000,66.900000,4369
2021/07/01 22:00:00+00,19.100000,16.700000,34.500000,0.700000,0.200000,34.500000,53.900000,4370
2021/07/01 23:00:00+00,24.600000,13.600000,40.800000,0.900000,0.500000,41.500000,39,4371
2021/07/02 00:00:00+00,20.800000,18.300000,44.600000,0.500000,0.700000,45.500000,21.800000,4372
2021/07/02 01:00:00+00,24.400000,22.800000,49,0.200000,0.200000,49.200000,15,4373
2021/07/02 02:00:00+00,26.300000,17.900000,40.500000,0.400000,0.100000,40.700000,15.300000,4374
2021/07/02 03:00:00+00,30.800000,14.900000,40.100000,0.300000,1.100000,41.800000,7.900000,4375
2021/07/02 04:00:00+00,23.100000,18.200000,47.300000,0.300000,19.900000,77.800000,0.500000,4376
2021/07/02 05:00:00+00,29.500000,23,49.700000,0.600000,75.200000,165,0.900000,4377
2021/07/02 06:00:00+00,33.200000,23.300000,62.600000,0.500000,70.900000,171.300000,3.200000,4378
2021/07/02 07:00:00+00,35.700000,16.600000,57.600000,0.700000,42.500000,122.900000,12.500000,4379
2021/07/02 08:00:00+00,25.400000,15.900000,49.500000,0.500000,20.900000,81.500000,31.900000,4380
2021/07/02 09:00:00+00,29.800000,13.700000,29.700000,0.700000,8.700000,43,68.400000,4381
2021/07/02 10:00:00+00,20.900000,9,15.300000,0.500000,2.800000,19.500000,86.500000,4382
2021/07/02 11:00:00+00,21.600000,12.600000,13,0.500000,1.100000,14.700000,94.900000,4383
2021/07/02 12:00:00+00,18.100000,8.800000,9.800000,0.700000,0.500000,10.600000,105.500000,4384
2021/07/02 13:00:00+00,15.100000,12.800000,8.200000,0.400000,0.200000,8.300000,103.400000,4385
2021/07/02 14:00:00+00,16.400000,7.400000,10,0.500000,0.500000,10.900000,90.100000,4386
2021/07/02 15:00:00+00,17.500000,6.800000,7.500000,0.600000,0,7.600000,94.500000,4387
2021/07/02 16:00:00+00,14.800000,9.600000,6.500000,0.700000,0,6.100000,100,4388
2021/07/02 17:00:00+00,20.500000,8,8.700000,0.700000,0,8.500000,95.200000,4389
2021/07/02 18:00:00+00,12.800000,7.900000,11.600000,0.700000,0,11.300000,92.900000,4390
2021/07/02 19:00:00+00,15.200000,11.600000,19,0.300000,0,18.700000,78.900000,4391
2021/07/02 20:00:00+00,12.600000,10.900000,25.700000,0.300000,0,25.100000,66.100000,4392
2021/07/02 21:00:00+00,16.200000,8.700000,25.100000,0.500000,0,24.300000,58.800000,4393
2021/07/02 22:00:00+00,18,7.500000,16.100000,0.300000,0,15.200000,62.300000,4394
2021/07/02 23:00:00+00,17.600000,6.700000,17.100000,0.300000,0,16.100000,53.400000,4395
2021/07/03 00:00:00+00,20,6.900000,19,0.300000,0,18.100000,45.700000,4396
2021/07/03 01:00:00+00,23.400000,6.100000,24.100000,0.800000,0,23.400000,37.600000,4397
2021/07/03 02:00:00+00,18.600000,6.500000,23.100000,0.900000,0,22.400000,32,4398
2021/07/03 03:00:00+00,13.700000,6.700000,16.900000,0.900000,0,16.200000,33.200000,4399
2021/07/03 04:00:00+00,14.700000,10.100000,22.400000,1,0.400000,22.300000,27.800000,4400
2021/07/03 05:00:00+00,13.600000,6.700000,30.600000,1,1.500000,33,16.400000,4401
2021/07/03 06:00:00+00,20,11.600000,36.900000,1.200000,11.300000,54.200000,11.600000,4402
2021/07/03 07:00:00+00,15.700000,8.400000,35.900000,1,10.500000,52.100000,24.600000,4403
2021/07/03 08:00:00+00,16.900000,7.800000,20,0.600000,3.800000,25.800000,47.800000,4404
2021/07/03 09:00:00+00,16.600000,9.300000,12.900000,0.500000,1.400000,15.100000,61.700000,4405
2021/07/03 10:00:00+00,11.500000,6.500000,10.900000,0.500000,1.300000,13,63,4406
2021/07/03 11:00:00+00,11.800000,5.100000,9.900000,0.900000,1.700000,12.400000,58.600000,4407
2021/07/03 12:00:00+00,11.800000,6.200000,9.400000,1.600000,2.100000,12.600000,67.600000,4408
2021/07/03 13:00:00+00,8.200000,3.600000,5.500000,1.700000,0.300000,6,77.700000,4409
2021/07/03 14:00:00+00,11.800000,4.800000,7.900000,1,0.600000,9,68.100000,4410
2021/07/03 15:00:00+00,8.500000,4.700000,5.600000,0.700000,0.500000,6.500000,64.500000,4411
2021/07/03 16:00:00+00,4.200000,3,6.100000,0.500000,0.300000,6.500000,55.800000,4412
2021/07/03 17:00:00+00,6.200000,2.900000,9.500000,0.700000,1.900000,12.500000,51,4413
2021/07/03 18:00:00+00,7.100000,2.800000,6.600000,0.600000,0.500000,7.500000,52.800000,4414
2021/07/03 19:00:00+00,10.900000,10.400000,8.700000,0.700000,0.500000,9.500000,50.900000,4415
2021/07/03 20:00:00+00,9.400000,8,10.500000,0.600000,0.100000,10.200000,48,4416
2021/07/03 21:00:00+00,11.200000,4.600000,14.800000,0.500000,0,14.200000,41.100000,4417
2021/07/03 22:00:00+00,11.100000,7.800000,18.200000,0.400000,0,17.600000,34.400000,4418
2021/07/03 23:00:00+00,8.200000,6.200000,16.500000,0.600000,0,15.700000,33.700000,4419
2021/07/04 00:00:00+00,7.100000,3.700000,19.100000,0.500000,0.100000,18.900000,28.500000,4420
2021/07/04 01:00:00+00,14.100000,6.700000,17.900000,0.100000,0,17.600000,25.400000,4421
2021/07/04 02:00:00+00,8.300000,4.700000,12.900000,0.100000,0,12,27,4422
2021/07/04 03:00:00+00,5.400000,1.800000,15.800000,0.400000,0,15.100000,22.300000,4423
2021/07/04 04:00:00+00,5.400000,2.400000,14.200000,0.100000,0,13.700000,21,4424
2021/07/04 05:00:00+00,7.700000,5.300000,8.800000,0,0,8,26.500000,4425
2021/07/04 06:00:00+00,8.100000,3.500000,14.500000,0,1.500000,16.700000,15.100000,4426
2021/07/04 07:00:00+00,8.500000,1.400000,8.800000,0.100000,2,11.900000,17.800000,4427
2021/07/04 08:00:00+00,12.800000,2.300000,4.100000,0.100000,1.500000,6.500000,23.800000,4428
2021/07/04 09:00:00+00,7.400000,4.600000,3.400000,0.300000,1.600000,6,39.200000,4429
2021/07/04 10:00:00+00,4.900000,2.800000,3.500000,0.500000,1,5,47.100000,4430
2021/07/04 11:00:00+00,6.900000,2.800000,4.300000,0.100000,1.300000,6.300000,43.200000,4431
2021/07/04 12:00:00+00,7.400000,4.700000,3.700000,0.300000,1.300000,5.600000,50.500000,4432
2021/07/04 13:00:00+00,4.400000,1.900000,4.300000,0.400000,0.800000,5.500000,51.300000,4433
2021/07/04 14:00:00+00,6.700000,0.500000,3.600000,0.400000,0.800000,4.600000,53.600000,4434
2021/07/04 15:00:00+00,5,0.300000,4.500000,0.100000,0.800000,5.800000,44.500000,4435
2021/07/04 16:00:00+00,3.200000,2.700000,4.900000,0.100000,0.800000,6,41.400000,4436
2021/07/04 17:00:00+00,7.700000,2.300000,6.300000,0.100000,0.700000,7.400000,40,4437
2021/07/04 18:00:00+00,7.500000,3.500000,6.700000,0.100000,1.400000,9,42.900000,4438
2021/07/04 19:00:00+00,6.900000,2.800000,6.200000,0.400000,0.200000,6.500000,47.900000,4439
2021/07/04 20:00:00+00,6.700000,2,12.900000,0.200000,0.100000,12.900000,37.600000,4440
2021/07/04 21:00:00+00,8.300000,7.200000,16.600000,0,0.300000,16.700000,28.100000,4441
2021/07/04 22:00:00+00,10.200000,5.900000,32.200000,0,2.500000,35.700000,12.300000,4442
2021/07/04 23:00:00+00,11.300000,6.400000,16.200000,0.300000,0,15.500000,28.800000,4443
2021/07/05 00:00:00+00,10.900000,6.700000,9.500000,0.500000,0,8.500000,37.600000,4444
2021/07/05 01:00:00+00,7.700000,6.100000,9.400000,0,0,8.200000,40.800000,4445
2021/07/05 02:00:00+00,7,4,9.400000,0.300000,0,8.200000,40,4446
2021/07/05 03:00:00+00,5.500000,4,10.400000,0.400000,0,9.200000,35.800000,4447
2021/07/05 04:00:00+00,5.600000,3.900000,13.300000,0.100000,0,12.600000,30.700000,4448
2021/07/05 05:00:00+00,4.200000,3.400000,13.900000,0.200000,0,13.300000,40.800000,4449
2021/07/05 06:00:00+00,2.900000,2.300000,13.500000,0.100000,0.600000,14.300000,42.400000,4450
2021/07/05 07:00:00+00,5,2.100000,13.100000,0.200000,0.600000,14,40.400000,4451
2021/07/05 08:00:00+00,6.500000,4.800000,15.800000,0.100000,2.800000,20.200000,31.800000,4452
2021/07/05 09:00:00+00,6,3.900000,15.500000,0.100000,5.800000,24.400000,30.600000,4453
2021/07/05 10:00:00+00,8.700000,1,13.400000,0.400000,5,21.200000,35.500000,4454
2021/07/05 11:00:00+00,9.100000,3.700000,6.600000,0,2.700000,10.700000,47.900000,4455
2021/07/05 12:00:00+00,6.800000,4.700000,4.900000,0.400000,2.200000,8.400000,50.500000,4456
2021/07/05 13:00:00+00,5.700000,2.600000,5.400000,0.200000,2.800000,9.600000,48.600000,4457
