,VITRY:PM10,VITRY:PM25,VITRY:NO2,VITRY:SO2,VITRY:NO,VITRY:NOX,VITRY:O3,OBJECTID
2019/04/29 00:00:00+00,16.400000,11.100000,32.100000,0,0.900000,33.500000,33.200000,2836
2019/04/29 01:00:00+00,14.200000,9,34.200000,1.500000,1.500000,36.400000,23.500000,2837
2019/04/29 02:00:00+00,11.500000,9.900000,32.500000,1.300000,1,33.900000,18,2838
2019/04/29 03:00:00+00,14.800000,8.300000,38.100000,1.400000,1.700000,40.800000,19.700000,2839
2019/04/29 04:00:00+00,16,13.600000,38.400000,1.200000,5.500000,47,14.900000,2840
2019/04/29 05:00:00+00,23.800000,9.600000,57.500000,1.600000,34.500000,110.400000,2.800000,2841
2019/04/29 06:00:00+00,34.400000,14.200000,64.800000,1.700000,87.200000,198.500000,3.900000,2842
2019/04/29 07:00:00+00,38.300000,16.700000,65.400000,1.500000,81.900000,191,6.500000,2843
2019/04/29 08:00:00+00,22.800000,12.600000,39.900000,1.200000,17.400000,66.600000,30.500000,2844
2019/04/29 09:00:00+00,33.300000,14.200000,34.200000,1.100000,12.600000,53.400000,39.700000,2845
2019/04/29 10:00:00+00,26.100000,11.600000,20.500000,1.400000,9.100000,34.500000,60.500000,2846
2019/04/29 11:00:00+00,,,11.800000,1.300000,3.400000,17.100000,75.700000,2847
2019/04/29 12:00:00+00,,,,1.700000,,,75.100000,2848
2019/04/29 13:00:00+00,,,,,,,,2849
2019/04/29 14:00:00+00,17.300000,,13.500000,,5.500000,21.900000,,2850
2019/04/29 15:00:00+00,13.100000,,15.300000,1.300000,3.600000,20.900000,78.500000,2851
2019/04/29 16:00:00+00,16.200000,3.900000,16,1.100000,3,20.500000,80.200000,2852
2019/04/29 17:00:00+00,14.800000,6.400000,18.300000,1.100000,2.900000,22.900000,78.600000,2853
2019/04/29 18:00:00+00,12.100000,5.600000,25.800000,1.500000,2.200000,29.400000,73.400000,2854
2019/04/29 19:00:00+00,9.400000,7.300000,20.700000,1.200000,0.700000,21.800000,73.600000,2855
2019/04/29 20:00:00+00,9.500000,,22.800000,1.500000,0.900000,24.100000,68,2856
2019/04/29 21:00:00+00,17.700000,13.100000,39.700000,1.300000,1.100000,41.500000,55,2857
2019/04/29 22:00:00+00,17.200000,10,40.400000,1.300000,1.300000,42.400000,53.900000,2858
2019/04/29 23:00:00+00,16.100000,13.300000,46.500000,1.300000,1,48.100000,44,2859
2019/04/30 00:00:00+00,24.800000,22.800000,42.400000,1.800000,1,44,46.400000,2860
2019/04/30 01:00:00+00,22.300000,19.300000,26.600000,0.700000,0.500000,27.300000,57.700000,2861
2019/04/30 02:00:00+00,39.600000,29.300000,22.400000,0.900000,0.500000,23.100000,51.900000,2862
2019/04/30 03:00:00+00,40.500000,36.500000,23.600000,1.500000,1.100000,25.300000,46.100000,2863
2019/04/30 04:00:00+00,37.900000,34.200000,31.300000,1.700000,1.800000,34,39.600000,2864
2019/04/30 05:00:00+00,41.800000,33.400000,53.300000,2.200000,9.300000,67.700000,21,2865
2019/04/30 06:00:00+00,42.300000,34.100000,59.500000,2.100000,18.600000,88.100000,14.500000,2866
2019/04/30 07:00:00+00,46.600000,33.500000,54.200000,2.300000,25.200000,92.900000,18.200000,2867
2019/04/30 08:00:00+00,48.700000,29.500000,50.400000,2.400000,29.400000,95.500000,23.900000,2868
2019/04/30 09:00:00+00,51.600000,25.400000,41.200000,1.400000,28.400000,84.700000,27.600000,2869
2019/04/30 10:00:00+00,42.300000,31.200000,31.400000,0.800000,23.900000,68.200000,34.100000,2870
2019/04/30 11:00:00+00,43.400000,30.700000,33.800000,0.300000,16.500000,59,42.100000,2871
2019/04/30 12:00:00+00,38.500000,23.300000,26.700000,0.500000,11.800000,44.900000,56.300000,2872
2019/04/30 13:00:00+00,35,22.200000,25.100000,0.500000,9.600000,39.700000,67.800000,2873
2019/04/30 14:00:00+00,28.900000,16.500000,21.300000,0.500000,5.800000,30.300000,86.200000,2874
2019/04/30 15:00:00+00,24.100000,20.500000,20.400000,0.200000,4.500000,27.200000,91.500000,2875
2019/04/30 16:00:00+00,25.600000,15,20.500000,0.300000,3.700000,26.200000,91.900000,2876
2019/04/30 17:00:00+00,29.900000,19.200000,23.700000,0.300000,4.500000,30.600000,79,2877
2019/04/30 18:00:00+00,31.800000,25.400000,26.200000,0.500000,3.400000,31.500000,66,2878
2019/04/30 19:00:00+00,34.400000,28,31.600000,0.500000,2.100000,34.700000,53.100000,2879
2019/04/30 20:00:00+00,35.300000,27.200000,29.800000,1,0.600000,30.800000,52,2880
2019/04/30 21:00:00+00,41,33.700000,35.400000,0.900000,1,37,45.700000,2881
2019/04/30 22:00:00+00,43.300000,36.800000,58,0.700000,3.500000,63.500000,28.500000,2882
2019/04/30 23:00:00+00,44,33.200000,45.900000,1,2,49,37,2883
2019/05/01 00:00:00+00,33.800000,25.600000,37.300000,0.700000,1.300000,39.300000,41.300000,2884
2019/05/01 01:00:00+00,39.700000,29.300000,30.900000,0.700000,0.900000,32.300000,45.700000,2885
2019/05/01 02:00:00+00,39.300000,30,22.700000,0.200000,0.400000,23.400000,46.200000,2886
2019/05/01 03:00:00+00,42.400000,33.400000,21.600000,0.400000,0.500000,22.400000,43.900000,2887
2019/05/01 04:00:00+00,42.800000,32.400000,25.900000,0.800000,0.600000,26.900000,32.900000,2888
2019/05/01 05:00:00+00,45.800000,33.900000,35.200000,0.700000,2.900000,39.600000,19.600000,2889
2019/05/01 06:00:00+00,44.700000,41.500000,27.200000,0.300000,2.700000,31.300000,27.900000,2890
2019/05/01 07:00:00+00,45.300000,40.700000,24.200000,0.300000,3.600000,29.800000,30.800000,2891
2019/05/01 08:00:00+00,47.900000,42.900000,23.400000,0.200000,6.900000,33.900000,35.800000,2892
2019/05/01 09:00:00+00,51,39.600000,25.100000,0.600000,11.200000,42.200000,36.200000,2893
2019/05/01 10:00:00+00,47.800000,36,30.100000,1.100000,15.100000,53.300000,39.600000,2894
2019/05/01 11:00:00+00,43.500000,34.900000,31.900000,1.300000,13.300000,52,55,2895
2019/05/01 12:00:00+00,35.700000,29.700000,26.100000,1.100000,7.800000,38.100000,76.400000,2896
2019/05/01 13:00:00+00,35.100000,24.800000,21.700000,1,4.600000,28.800000,89.700000,2897
2019/05/01 14:00:00+00,34.500000,27,21.600000,1.300000,4.100000,27.900000,93.800000,2898
2019/05/01 15:00:00+00,29.100000,24.700000,19.900000,1.300000,3,24.600000,100.800000,2899
2019/05/01 16:00:00+00,33.300000,23.900000,18.100000,0.700000,1.900000,21.100000,105.400000,2900
2019/05/01 17:00:00+00,32.900000,19.200000,16.700000,0.700000,1.200000,18.500000,101.500000,2901
2019/05/01 18:00:00+00,33.700000,27,17.700000,0.500000,1.600000,20.200000,95.100000,2902
2019/05/01 19:00:00+00,34.500000,25.900000,21.500000,1,1,23.200000,89.400000,2903
2019/05/01 20:00:00+00,38.500000,30.900000,23.500000,1.600000,0.500000,24.200000,81.700000,2904
2019/05/01 21:00:00+00,32.900000,30.500000,23.800000,0.500000,1.200000,25.600000,81.400000,2905
2019/05/01 22:00:00+00,43.400000,29,22.900000,1.400000,0.600000,24,78.800000,2906
2019/05/01 23:00:00+00,46.400000,34.100000,27.300000,1.100000,1,29,66.800000,2907
2019/05/02 00:00:00+00,42.400000,35.700000,25.100000,1.700000,0.900000,26.600000,65.900000,2908
2019/05/02 01:00:00+00,45.100000,36.700000,13.400000,0.500000,0.300000,13.900000,72.100000,2909
2019/05/02 02:00:00+00,46.800000,37.300000,12.100000,1.300000,0.400000,12.900000,66.900000,2910
2019/05/02 03:00:00+00,48.400000,44.500000,11.900000,0.500000,0.400000,12.600000,58.200000,2911
2019/05/02 04:00:00+00,48.600000,41.100000,15.500000,1,0.600000,16.500000,60.800000,2912
2019/05/02 05:00:00+00,50.300000,41.500000,34,1.200000,4,40.200000,51.100000,2913
2019/05/02 06:00:00+00,43.100000,39,41.800000,0.800000,4.500000,48.700000,45.900000,2914
2019/05/02 07:00:00+00,42.800000,27.100000,41,0.900000,6.300000,50.600000,42.300000,2915
2019/05/02 08:00:00+00,41.100000,27,43.500000,0.700000,10.900000,60.200000,36.400000,2916
2019/05/02 09:00:00+00,43.200000,25.100000,39.400000,0.900000,13,59.200000,39,2917
2019/05/02 10:00:00+00,31.800000,20.800000,27.400000,0.900000,6.800000,37.800000,55,2918
2019/05/02 11:00:00+00,,16,21.800000,0.800000,4.300000,28.500000,71.300000,2919
2019/05/02 12:00:00+00,23.300000,19.100000,24,0.700000,4.500000,31,69.600000,2920
2019/05/02 13:00:00+00,20.800000,17.900000,24.300000,0.900000,4.900000,31.800000,64.400000,2921
2019/05/02 14:00:00+00,14.800000,11,22.900000,0.700000,4.600000,29.900000,69.300000,2922
2019/05/02 15:00:00+00,13,9.400000,30.100000,0.500000,5.900000,39.200000,59.100000,2923
2019/05/02 16:00:00+00,24.600000,7.700000,21.800000,0.600000,5.800000,30.600000,63.300000,2924
2019/05/02 17:00:00+00,14.900000,6.400000,17.900000,1.400000,5,25.600000,74.900000,2925
2019/05/02 18:00:00+00,11.200000,7.100000,17.300000,1.700000,4.200000,23.800000,80.500000,2926
2019/05/02 19:00:00+00,13.500000,7.300000,14.700000,2,1.400000,16.800000,82.600000,2927
2019/05/02 20:00:00+00,10.300000,7.300000,19.900000,1.600000,1,21.500000,74.700000,2928
2019/05/02 21:00:00+00,15.100000,8.100000,20.700000,1.200000,0.800000,22,71.300000,2929
2019/05/02 22:00:00+00,18.400000,7.100000,36.200000,1,2.100000,39.500000,49.200000,2930
2019/05/02 23:00:00+00,13.200000,7.900000,27.300000,1.500000,1.900000,30.200000,55.700000,2931
2019/05/03 00:00:00+00,17.300000,12.300000,19.200000,1.300000,2,22.400000,53.500000,2932
2019/05/03 01:00:00+00,22,8.600000,14.200000,0.700000,0.200000,14.500000,61.200000,2933
2019/05/03 02:00:00+00,15,7.500000,13.100000,1,0.600000,14,64.200000,2934
2019/05/03 03:00:00+00,15.400000,6.100000,13.800000,0.600000,1.200000,15.600000,61.100000,2935
2019/05/03 04:00:00+00,17.300000,4.700000,22.900000,0.900000,1.900000,25.800000,47.600000,2936
2019/05/03 05:00:00+00,16.100000,10.500000,46.600000,0.800000,4.400000,53.300000,26.400000,2937
2019/05/03 06:00:00+00,23.800000,10.300000,43.500000,0.900000,7.700000,55.400000,32.100000,2938
2019/05/03 07:00:00+00,24.300000,14.200000,41.400000,0.400000,10.400000,57.300000,33.500000,2939
2019/05/03 08:00:00+00,31.200000,15.400000,45.200000,0.600000,15.400000,68.900000,30.200000,2940
2019/05/03 09:00:00+00,27.100000,15.900000,37.200000,0.500000,15,60.200000,43.200000,2941
2019/05/03 10:00:00+00,24.200000,15.500000,36.100000,0.200000,15,59.100000,47,2942
2019/05/03 11:00:00+00,20,8,24.500000,0.400000,9,38.300000,63.900000,2943
2019/05/03 12:00:00+00,16,9.300000,23.200000,0.400000,6.900000,33.900000,68.500000,2944
2019/05/03 13:00:00+00,16.900000,9.100000,23.800000,0.200000,4.100000,30.100000,68.600000,2945
2019/05/03 14:00:00+00,9.800000,6.700000,15.700000,0,4.400000,22.500000,73.500000,2946
2019/05/03 15:00:00+00,12.700000,7.900000,16.100000,0.100000,3.200000,21.100000,73.100000,2947
2019/05/03 16:00:00+00,10.700000,5.400000,18.500000,0.200000,3.700000,24.200000,74.300000,2948
2019/05/03 17:00:00+00,8,,34.300000,0,5.200000,42.200000,61.900000,2949
2019/05/03 18:00:00+00,15.800000,9.600000,57.800000,0.100000,11.300000,75.100000,35.700000,2950
2019/05/03 19:00:00+00,16.300000,9.500000,48.700000,0,5.700000,57.300000,38.700000,2951
2019/05/03 20:00:00+00,15.500000,11.700000,49.300000,0,3.600000,54.800000,36.800000,2952
2019/05/03 21:00:00+00,19.900000,15.300000,55.300000,0.100000,3.800000,61.100000,25,2953
2019/05/03 22:00:00+00,20.500000,12.300000,50,0.400000,4.400000,56.600000,28.600000,2954
2019/05/03 23:00:00+00,17.600000,12.600000,47.500000,0.500000,3,52.100000,27.200000,2955
2019/05/04 00:00:00+00,15.700000,11.200000,28.100000,1.400000,1.700000,30.800000,50,2956
2019/05/04 01:00:00+00,11.900000,8.200000,18.500000,0.700000,1.300000,20.600000,59.200000,2957
2019/05/04 02:00:00+00,14.600000,9,14.100000,0.400000,0.500000,14.900000,62.500000,2958
2019/05/04 03:00:00+00,14,10,23.800000,0.100000,0.600000,24.800000,51.700000,2959
2019/05/04 04:00:00+00,10.100000,8.400000,23.900000,0.100000,0.900000,25.400000,45.400000,2960
2019/05/04 05:00:00+00,15.700000,8.400000,17,0,1.300000,19,53.700000,2961
2019/05/04 06:00:00+00,8.500000,7.200000,16.800000,0.200000,2.200000,20.200000,56.200000,2962
2019/05/04 07:00:00+00,5.100000,,13.400000,0.500000,2.100000,16.400000,71.400000,2963
2019/05/04 08:00:00+00,3.100000,3,15.700000,0.400000,2.700000,19.900000,65.500000,2964
2019/05/04 09:00:00+00,5.300000,2.400000,23.400000,0.500000,4.500000,30.300000,60.700000,2965
2019/05/04 10:00:00+00,6.200000,5,27.300000,0.200000,5.600000,35.800000,57.300000,2966
2019/05/04 11:00:00+00,8,5.300000,26.600000,0.600000,6.500000,36.600000,54.800000,2967
2019/05/04 12:00:00+00,14.200000,6.600000,20,0.300000,5.700000,28.700000,58.700000,2968
2019/05/04 13:00:00+00,11.700000,6.800000,16.200000,0,6,25.400000,58.800000,2969
2019/05/04 14:00:00+00,9.900000,5.400000,21.600000,0,5.800000,30.500000,58.400000,2970
2019/05/04 15:00:00+00,9.800000,6.400000,16.200000,0.100000,4.900000,23.600000,61.100000,2971
2019/05/04 16:00:00+00,20.300000,4,13,0.100000,4.800000,20.500000,67.500000,2972
2019/05/04 17:00:00+00,17.800000,5.900000,17.100000,0,4.100000,23.500000,61.600000,2973
2019/05/04 18:00:00+00,12.400000,5,16.400000,0.200000,3.200000,21.300000,70.600000,2974
2019/05/04 19:00:00+00,7.400000,5.200000,20.300000,0,2.800000,24.700000,67.100000,2975
2019/05/04 20:00:00+00,14.700000,9.100000,26.100000,0,1.400000,28.400000,61.400000,2976
2019/05/04 21:00:00+00,14.400000,10.900000,20.600000,0,1.100000,22.200000,63.500000,2977
2019/05/04 22:00:00+00,18,8,21.700000,0.200000,1.700000,24.300000,63.600000,2978
2019/05/04 23:00:00+00,23.100000,16.900000,19.200000,0,0.900000,20.600000,63.500000,2979
2019/05/05 00:00:00+00,14.500000,7.500000,18.500000,0,1,20.100000,63.100000,2980
2019/05/05 01:00:00+00,13.300000,4.700000,15.300000,1.100000,0.700000,16.400000,61.900000,2981
2019/05/05 02:00:00+00,10.900000,0.900000,13.300000,1.300000,1.300000,15.300000,58.900000,2982
2019/05/05 03:00:00+00,14.300000,1.800000,15.600000,1.600000,0.400000,16.300000,55.900000,2983
2019/05/05 04:00:00+00,12.200000,2.800000,14.700000,0.900000,0.400000,15.100000,52.700000,2984
2019/05/05 05:00:00+00,14.700000,5.100000,19.600000,1.300000,1,21.100000,46.100000,2985
2019/05/05 06:00:00+00,16.100000,3.700000,18.800000,1,2.800000,23.100000,51.700000,2986
2019/05/05 07:00:00+00,4.100000,,15.600000,1.400000,3.400000,20.900000,61.900000,2987
2019/05/05 08:00:00+00,12.300000,6.200000,16.600000,1.500000,3.800000,22.300000,67.700000,2988
2019/05/05 09:00:00+00,17.500000,11.200000,11.600000,0.900000,2.700000,15.800000,79.800000,2989
2019/05/05 10:00:00+00,20.500000,9.100000,10.600000,0.900000,3,15.100000,84.100000,2990
2019/05/05 11:00:00+00,18.300000,10.800000,13.300000,0.900000,3.500000,18.800000,86.400000,2991
2019/05/05 12:00:00+00,20.500000,7.900000,11.800000,0.900000,2.500000,15.600000,89,2992
2019/05/05 13:00:00+00,22.900000,8.900000,11.400000,0.600000,2.300000,15,86.700000,2993
2019/05/05 14:00:00+00,19.400000,13.100000,15.700000,0.600000,3.700000,21.500000,84.200000,2994
2019/05/05 15:00:00+00,12.200000,8.600000,14.600000,0.900000,2.300000,18.100000,86.400000,2995
2019/05/05 16:00:00+00,16.500000,12.300000,14.400000,0.800000,2.900000,18.800000,87.600000,2996
2019/05/05 17:00:00+00,11.800000,10.200000,17.600000,0.700000,2.600000,21.600000,81.800000,2997
2019/05/05 18:00:00+00,13,9.300000,18.900000,1.200000,2.600000,22.800000,82.100000,2998
2019/05/05 19:00:00+00,13.600000,9.200000,21.600000,1.100000,1.700000,24.300000,76.800000,2999
2019/05/05 20:00:00+00,13.900000,7.500000,21.200000,1.300000,1.600000,23.600000,75,3000
2019/05/05 21:00:00+00,17.200000,9.500000,22.100000,1.200000,1.900000,25,68.400000,3001
2019/05/05 22:00:00+00,14.500000,9.900000,23.900000,1.100000,1.300000,25.900000,65.500000,3002
2019/05/05 23:00:00+00,16,8.700000,30.700000,1.500000,2.600000,34.600000,57.200000,3003
2019/05/06 00:00:00+00,14.300000,8.400000,21,1,0.500000,21.800000,63.300000,3004
2019/05/06 01:00:00+00,17,8.500000,21.600000,1.800000,0.200000,22,56.300000,3005
2019/05/06 02:00:00+00,16.600000,8.200000,29.700000,1.600000,0.700000,30.800000,40.300000,3006
2019/05/06 03:00:00+00,9.800000,9.700000,33.400000,1.200000,0.700000,34.500000,27.700000,3007
2019/05/06 04:00:00+00,13,8.300000,41.800000,1.300000,4.200000,48.300000,11.900000,3008
2019/05/06 05:00:00+00,26.400000,11.800000,64,1.200000,37.200000,121.100000,3.100000,3009
2019/05/06 06:00:00+00,27.900000,14.100000,69.600000,1.600000,49.300000,145.100000,7.700000,3010
2019/05/06 07:00:00+00,28.500000,15.200000,70,1.900000,61.800000,164.800000,12.800000,3011
2019/05/06 08:00:00+00,35.400000,9.100000,49.100000,2,26.700000,90,38.900000,3012
2019/05/06 09:00:00+00,20.800000,8.700000,35,1.900000,11.700000,52.900000,59.100000,3013
2019/05/06 10:00:00+00,25.500000,9,31.600000,1.300000,11.500000,49.300000,65.900000,3014
2019/05/06 11:00:00+00,18.900000,10,33.500000,0.700000,9.500000,48.200000,63.100000,3015
2019/05/06 12:00:00+00,23.800000,10.900000,31.900000,0.800000,8.200000,44.500000,66.300000,3016
2019/05/06 13:00:00+00,23.800000,9.300000,32.900000,0.500000,8.700000,46.200000,66.900000,3017
2019/05/06 14:00:00+00,25.700000,10.900000,35.300000,0.400000,5.200000,43.400000,65.800000,3018
2019/05/06 15:00:00+00,16.600000,10.300000,29.800000,0.300000,4,35.800000,73,3019
2019/05/06 16:00:00+00,16.500000,7.300000,26.300000,0.200000,3.500000,31.700000,76.900000,3020
2019/05/06 17:00:00+00,17.900000,5.900000,34.200000,0.500000,3.200000,39.300000,70.800000,3021
2019/05/06 18:00:00+00,23.200000,13.500000,37.200000,0.300000,2.900000,41.700000,67.600000,3022
2019/05/06 19:00:00+00,24.200000,11.300000,29.400000,0.700000,0.600000,30.400000,65.900000,3023
2019/05/06 20:00:00+00,21.600000,14,29.500000,0.400000,0.200000,29.800000,61.800000,3024
2019/05/06 21:00:00+00,19,13.500000,31.200000,0.500000,0.500000,31.900000,58.700000,3025
2019/05/06 22:00:00+00,23.900000,11.700000,28.400000,1,0.100000,28.700000,57.600000,3026
2019/05/06 23:00:00+00,20.600000,15.100000,28.500000,0.700000,0.500000,29.100000,56.400000,3027
2019/05/07 00:00:00+00,15.900000,11.300000,30.500000,0.500000,0.400000,31.100000,51.600000,3028
2019/05/07 01:00:00+00,17,13.100000,27.400000,0.400000,0.800000,28.700000,47,3029
2019/05/07 02:00:00+00,17.300000,12.200000,35,0,1,36.500000,24.500000,3030
2019/05/07 03:00:00+00,17.800000,11.800000,56.300000,0,7.100000,67.200000,8.500000,3031
2019/05/07 04:00:00+00,15.900000,14.300000,61,0,9.700000,75.800000,9.200000,3032
2019/05/07 05:00:00+00,26.300000,17,64.300000,0.300000,23.100000,99.800000,4,3033
2019/05/07 06:00:00+00,22.500000,14.100000,61.500000,0.500000,27.500000,103.600000,9.900000,3034
2019/05/07 07:00:00+00,19.100000,14.500000,54.600000,0.500000,23.500000,90.600000,27.500000,3035
2019/05/07 08:00:00+00,27.100000,11.500000,34.700000,0.200000,11.600000,52.500000,47.900000,3036
2019/05/07 09:00:00+00,26.900000,7.800000,23.400000,0,8.900000,37.100000,67.200000,3037
2019/05/07 10:00:00+00,20,5,12.500000,0,2.700000,16.700000,85,3038
2019/05/07 11:00:00+00,16.700000,3.900000,8.600000,0,1.300000,10.500000,92.500000,3039
2019/05/07 12:00:00+00,17.600000,3.300000,7.600000,0,1.100000,9.300000,95.200000,3040
2019/05/07 13:00:00+00,16.900000,4.300000,7.500000,0,1.100000,9.200000,97,3041
2019/05/07 14:00:00+00,17.200000,6.200000,8.900000,0,1.200000,10.900000,97.300000,3042
2019/05/07 15:00:00+00,19.700000,7.700000,11,0,1.800000,13.700000,98.100000,3043
2019/05/07 16:00:00+00,17.600000,6.500000,12.300000,0,1.600000,14.700000,96,3044
2019/05/07 17:00:00+00,10.600000,8.400000,11.600000,0,1.200000,13.400000,96.900000,3045
2019/05/07 18:00:00+00,15.100000,7,17.100000,0,0.700000,18.200000,90.200000,3046
2019/05/07 19:00:00+00,15.800000,8.400000,20.100000,0,0.400000,20.700000,85.700000,3047
2019/05/07 20:00:00+00,15.700000,11.700000,28,0,0.400000,28.700000,73.400000,3048
2019/05/07 21:00:00+00,16.500000,10.100000,24.200000,0,0.300000,24.700000,69,3049
2019/05/07 22:00:00+00,15.400000,8.800000,21.600000,0,0.300000,21.900000,82.200000,3050
2019/05/07 23:00:00+00,11.200000,8,16.300000,0,0.400000,16.900000,82.600000,3051
2019/05/08 00:00:00+00,11.100000,7.600000,16.400000,0,0.400000,16.800000,75.300000,3052
2019/05/08 01:00:00+00,10.100000,6.500000,20,0,0.100000,20.100000,69.800000,3053
2019/05/08 02:00:00+00,8.200000,7,12.400000,0,0.100000,12.600000,74.500000,3054
2019/05/08 03:00:00+00,8,7.300000,10.900000,0.200000,0.100000,11,67.600000,3055
2019/05/08 04:00:00+00,7.200000,7.300000,12.800000,0.100000,0.100000,13,62.200000,3056
2019/05/08 05:00:00+00,9.600000,9.500000,17.100000,0.100000,0.100000,17.400000,53.700000,3057
2019/05/08 06:00:00+00,8,6.100000,20.200000,0.400000,0.400000,20.800000,50.300000,3058
2019/05/08 07:00:00+00,10.500000,9,13.800000,0.400000,0.700000,14.900000,63.900000,3059
2019/05/08 08:00:00+00,8.200000,6.500000,11.200000,0.700000,1.500000,13.400000,67.300000,3060
2019/05/08 09:00:00+00,9.100000,5.500000,12.600000,0.800000,1.300000,14.500000,67.200000,3061
2019/05/08 10:00:00+00,11.800000,6.900000,19.300000,0.700000,1.300000,21.300000,57.400000,3062
2019/05/08 11:00:00+00,11.300000,10.300000,12.900000,1,2.400000,16.600000,65.900000,3063
2019/05/08 12:00:00+00,11.600000,7.500000,9.600000,1,2.600000,13.500000,69.600000,3064
2019/05/08 13:00:00+00,12.800000,9.700000,9.300000,1.500000,2.200000,12.800000,72.400000,3065
